UserID,Age,PreferredGenre,WatchHours,LoginPerWeek,CompletionRate
4947,26,Comedy,25,7,40
4948,60,Kids,7,5,44
4949,57,Romance,71,6,84
4950,46,Comedy,10,6,68
4951,22,Drama,119,7,94
4952,49,Sci-Fi,31,5,48
4953,48,Kids,52,3,62
4954,24,Sci-Fi,116,5,74
4955,52,Sci-Fi,96,7,84
4956,36,Sci-Fi,60,2,62
4957,33,Sci-Fi,101,5,88
4958,19,Action,74,1,61
4959,57,Horror,67,1,74
4960,47,Sci-Fi,24,3,94
4961,27,Horror,10,1,74
4962,49,Sci-Fi,72,1,54
4963,26,Sci-Fi,94,4,45
4964,44,Documentary,102,6,43
4965,60,Comedy,22,4,53
4966,35,Drama,23,7,76
4967,43,Comedy,115,1,91
4968,57,Kids,14,3,84
4969,25,Kids,104,6,76
4970,31,Documentary,5,3,86
4971,31,Action,16,6,82
4972,31,Romance,103,5,97
4973,23,Horror,71,4,89
4974,28,Documentary,18,6,44
4975,22,Documentary,107,3,91
4976,54,Action,78,3,65
4977,59,Documentary,59,4,90
4978,41,Romance,96,7,92
4979,39,Comedy,111,7,68
4980,38,Romance,104,7,45
4981,20,Kids,6,6,89
4982,44,Sci-Fi,51,7,56
4983,32,Kids,97,3,68
4984,49,Drama,44,3,96
4985,50,Kids,70,6,49
4986,23,Documentary,109,2,40
4987,33,Sci-Fi,119,4,48
4988,54,Sci-Fi,93,4,53
4989,42,Comedy,78,2,80
4990,37,Documentary,113,6,76
4991,30,Documentary,6,4,93
4992,23,Drama,27,3,91
4993,60,Horror,23,7,84
4994,47,Kids,109,2,90
4995,46,Sci-Fi,5,2,55
4996,24,Drama,45,4,93
4997,20,Kids,109,1,61
4998,24,Action,71,2,52
4999,20,Kids,102,5,86
5000,36,Sci-Fi,13,6,43
5001,40,Drama,84,2,77
5002,54,Sci-Fi,76,3,87
5003,33,Kids,50,5,88
5004,26,Comedy,111,1,90
5005,26,Documentary,70,4,81
5006,45,Drama,68,4,66
5007,32,Horror,79,7,95
5008,34,Romance,102,7,96
5009,33,Action,8,7,58
5010,26,Horror,113,4,80
5011,52,Comedy,85,4,62
5012,54,Comedy,24,1,99
5013,55,Documentary,39,3,40
5014,34,Horror,56,5,56
5015,58,Horror,114,2,41
5016,53,Sci-Fi,82,4,46
5017,56,Horror,114,5,59
5018,46,Documentary,87,4,44
5019,55,Romance,72,4,70
5020,54,Documentary,60,4,57
5021,59,Horror,32,6,71
5022,54,Romance,65,1,66
5023,54,Comedy,77,4,81
5024,49,Comedy,104,6,88
5025,28,Sci-Fi,26,3,96
5026,51,Drama,84,4,69
5027,24,Action,91,7,56
5028,47,Drama,91,4,58
5029,26,Drama,83,3,76
5030,26,Kids,113,3,51
5031,49,Horror,11,5,69
5032,46,Action,53,4,42
5033,32,Documentary,45,3,86
5034,18,Drama,49,5,44
5035,20,Documentary,67,6,53
5036,54,Documentary,77,5,72
5037,45,Comedy,117,5,66
5038,34,Horror,31,4,99
5039,29,Comedy,50,3,87
5040,36,Action,19,3,100
5041,23,Documentary,58,4,57
5042,35,Documentary,116,6,82
5043,44,Comedy,79,4,43
5044,37,Romance,24,1,49
5045,51,Drama,62,2,62
5046,53,Action,61,6,43
5047,48,Kids,26,3,85
5048,25,Drama,69,7,62
5049,50,Comedy,115,7,92
5050,45,Kids,11,7,43
5051,40,Documentary,27,7,43
5052,26,Romance,107,5,80
5053,25,Horror,29,7,86
5054,48,Horror,59,5,69
5055,51,Kids,73,3,46
5056,48,Romance,81,7,83
5057,48,Romance,105,1,72
5058,38,Documentary,26,4,74
5059,31,Kids,113,5,46
5060,53,Romance,35,1,45
5061,43,Sci-Fi,70,4,73
5062,20,Romance,31,2,43
5063,35,Action,40,7,57
5064,20,Horror,72,3,86
5065,48,Romance,19,5,65
5066,32,Drama,79,4,96
5067,38,Romance,38,7,64
5068,46,Documentary,115,6,72
5069,41,Sci-Fi,96,7,48
5070,21,Comedy,70,7,57
5071,47,Comedy,7,3,43
5072,35,Action,36,7,52
5073,57,Documentary,117,6,69
5074,49,Drama,106,7,57
5075,36,Kids,117,6,45
5076,52,Kids,67,4,76
5077,35,Documentary,10,6,63
5078,40,Horror,42,2,83
5079,32,Comedy,29,6,55
5080,31,Action,82,3,81
5081,19,Sci-Fi,86,5,60
5082,19,Comedy,96,5,99
5083,45,Drama,97,5,80
5084,58,Comedy,120,2,73
5085,56,Horror,111,6,80
5086,51,Comedy,118,5,63
5087,36,Comedy,10,1,95
5088,31,Horror,15,3,57
5089,20,Drama,16,6,72
5090,40,Kids,29,2,60
5091,44,Horror,93,3,83
5092,55,Horror,13,6,42
5093,35,Kids,59,4,58
5094,45,Action,110,5,88
5095,36,Romance,5,1,75
5096,46,Romance,50,7,62
5097,43,Comedy,13,4,51
5098,59,Sci-Fi,24,3,53
5099,45,Sci-Fi,28,4,56
5100,44,Comedy,20,6,93
5101,50,Horror,30,6,41
5102,41,Horror,105,6,74
5103,52,Sci-Fi,66,3,49
5104,33,Kids,73,5,78
5105,50,Documentary,104,4,60
5106,36,Drama,51,6,93
5107,45,Action,103,2,93
5108,58,Documentary,46,3,79
5109,22,Documentary,18,4,97
5110,42,Kids,94,7,70
5111,50,Romance,55,1,54
5112,18,Horror,109,1,54
5113,31,Documentary,72,4,93
5114,28,Kids,81,2,95
5115,56,Comedy,35,2,65
5116,28,Documentary,22,1,80
5117,29,Sci-Fi,6,2,82
5118,57,Documentary,68,2,49
5119,40,Sci-Fi,60,4,64
5120,20,Action,92,7,57
5121,18,Documentary,109,1,63
5122,24,Drama,14,7,61
5123,28,Sci-Fi,81,6,66
5124,36,Drama,68,1,69
5125,30,Drama,43,7,92
5126,45,Horror,83,7,83
5127,45,Action,116,3,69
5128,25,Comedy,14,4,44
5129,49,Romance,114,3,79
5130,26,Action,6,2,77
5131,45,Action,68,7,81
5132,57,Comedy,39,6,59
5133,47,Action,100,1,80
5134,26,Horror,8,7,77
5135,21,Horror,53,3,87
5136,21,Kids,88,4,96
5137,30,Action,115,3,73
5138,28,Comedy,110,5,44
5139,22,Horror,36,4,63
5140,29,Romance,45,7,59
5141,30,Sci-Fi,111,1,87
5142,32,Sci-Fi,12,7,81
5143,54,Horror,41,3,46
5144,19,Comedy,94,4,46
5145,58,Kids,85,1,61
5146,19,Romance,51,2,57
5147,42,Romance,88,7,71
5148,42,Action,12,4,73
5149,22,Sci-Fi,100,2,60
5150,24,Kids,67,5,65
5151,30,Horror,75,5,96
5152,58,Sci-Fi,80,5,53
5153,32,Comedy,77,3,65
5154,39,Kids,76,3,78
5155,22,Horror,95,2,87
5156,33,Drama,97,5,41
5157,41,Kids,17,4,64
5158,26,Horror,85,5,72
5159,51,Comedy,63,1,78
5160,42,Drama,26,7,44
5161,46,Documentary,89,7,51
5162,37,Drama,16,4,99
5163,28,Horror,49,2,66
5164,26,Sci-Fi,29,5,74
5165,26,Documentary,54,5,70
5166,42,Documentary,14,2,83
5167,25,Action,40,7,42
5168,24,Horror,91,5,52
5169,27,Sci-Fi,115,4,74
5170,46,Drama,112,6,57
5171,44,Drama,116,2,42
5172,30,Kids,52,7,54
5173,47,Sci-Fi,57,3,98
5174,31,Action,119,7,42
5175,29,Action,10,4,75
5176,35,Drama,102,2,57
5177,34,Action,108,6,100
5178,50,Comedy,25,3,94
5179,56,Kids,98,7,86
5180,34,Horror,72,4,98
5181,38,Drama,19,7,98
5182,21,Comedy,33,5,55
5183,33,Drama,41,2,43
5184,40,Drama,101,3,89
5185,48,Action,94,4,82
5186,32,Documentary,24,4,85
5187,25,Horror,53,4,48
5188,53,Comedy,55,5,79
5189,29,Romance,44,2,52
5190,20,Sci-Fi,11,5,96
5191,53,Action,24,2,72
5192,48,Romance,59,4,90
5193,18,Drama,43,6,57
5194,42,Kids,10,2,72
5195,36,Drama,35,1,59
5196,47,Drama,115,3,99
5197,25,Documentary,49,7,71
5198,21,Documentary,27,6,42
5199,47,Comedy,54,4,44
5200,58,Romance,38,4,59
5201,19,Action,8,3,78
5202,54,Sci-Fi,65,6,89
5203,53,Sci-Fi,40,1,86
5204,56,Romance,120,7,98
5205,45,Drama,59,4,88
5206,48,Sci-Fi,18,7,49
5207,22,Action,91,2,88
5208,52,Kids,40,6,57
5209,20,Comedy,20,7,68
5210,46,Kids,48,5,95
5211,29,Comedy,88,1,40
5212,35,Drama,8,2,56
5213,52,Sci-Fi,64,3,85
5214,55,Comedy,63,2,52
5215,48,Kids,46,5,81
5216,19,Action,6,1,67
5217,25,Sci-Fi,13,4,89
5218,48,Sci-Fi,98,5,51
5219,34,Action,88,2,80
5220,21,Kids,34,1,82
5221,53,Comedy,105,1,93
5222,32,Action,59,7,67
5223,34,Horror,48,4,54
5224,20,Comedy,79,4,73
5225,59,Kids,90,6,73
5226,54,Romance,33,6,89
5227,30,Sci-Fi,45,1,89
5228,42,Horror,119,3,96
5229,38,Documentary,107,1,94
5230,44,Documentary,93,1,90
5231,47,Documentary,95,2,99
5232,25,Romance,117,6,48
5233,50,Comedy,35,7,59
5234,31,Comedy,10,2,92
5235,23,Romance,27,5,90
5236,32,Comedy,76,3,87
5237,45,Kids,48,6,97
5238,24,Action,117,4,93
5239,59,Horror,74,3,47
5240,21,Horror,83,3,59
5241,47,Kids,59,6,55
5242,24,Kids,103,6,94
5243,41,Horror,103,4,42
5244,51,Horror,55,3,42
5245,22,Drama,37,4,63
5246,44,Sci-Fi,116,6,76
5247,28,Horror,78,4,88
5248,25,Documentary,22,4,94
5249,28,Sci-Fi,11,7,77
5250,51,Kids,110,3,100
5251,46,Horror,57,5,65
5252,41,Romance,22,1,98
5253,60,Kids,86,6,55
5254,60,Romance,64,5,83
5255,56,Horror,63,2,45
5256,58,Action,100,2,93
5257,31,Documentary,108,4,79
5258,18,Drama,116,7,55
5259,38,Action,55,4,55
5260,19,Romance,77,1,47
5261,25,Drama,84,7,84
5262,55,Documentary,27,7,58
5263,39,Kids,72,3,53
5264,39,Horror,67,4,56
5265,48,Documentary,36,1,96
5266,28,Action,90,4,98
5267,24,Drama,36,7,50
5268,27,Comedy,98,6,93
5269,24,Action,72,5,46
5270,51,Kids,31,6,78
5271,32,Documentary,19,7,80
5272,51,Horror,52,6,74
5273,21,Horror,38,2,85
5274,23,Comedy,23,6,68
5275,56,Sci-Fi,52,4,67
5276,36,Sci-Fi,110,7,47
5277,27,Romance,11,6,49
5278,56,Action,80,3,99
5279,19,Kids,54,4,52
5280,46,Drama,91,5,46
5281,56,Sci-Fi,13,2,97
5282,53,Drama,20,4,94
5283,25,Sci-Fi,117,1,72
5284,47,Drama,101,7,65
5285,40,Horror,48,2,67
5286,18,Action,112,3,59
5287,53,Sci-Fi,30,6,42
5288,36,Documentary,85,1,72
5289,28,Drama,70,7,89
5290,34,Action,10,3,56
5291,43,Romance,115,4,93
5292,32,Horror,11,3,81
5293,55,Romance,22,5,99
5294,36,Sci-Fi,30,7,69
5295,19,Kids,29,5,92
5296,41,Action,41,3,72
5297,31,Romance,47,2,94
5298,33,Drama,119,2,70
5299,45,Comedy,77,2,59
5300,43,Kids,37,7,59
5301,29,Comedy,11,7,65
5302,57,Horror,18,1,63
5303,27,Kids,70,1,61
5304,45,Comedy,95,7,90
5305,55,Kids,88,5,90
5306,21,Drama,77,4,53
5307,49,Drama,97,1,84
5308,22,Sci-Fi,39,4,53
5309,35,Action,56,1,93
5310,28,Sci-Fi,59,6,65
5311,56,Horror,58,1,88
5312,57,Romance,22,5,44
5313,22,Drama,37,1,79
5314,24,Action,67,5,56
5315,43,Comedy,116,4,93
5316,22,Documentary,11,7,74
5317,52,Documentary,111,2,86
5318,19,Sci-Fi,102,2,84
5319,49,Drama,112,6,60
5320,31,Action,7,3,64
5321,38,Sci-Fi,88,2,79
5322,33,Sci-Fi,17,7,61
5323,38,Horror,85,1,57
5324,39,Romance,51,3,67
5325,26,Drama,18,5,58
5326,33,Romance,76,5,86
5327,23,Sci-Fi,18,4,60
5328,44,Sci-Fi,81,7,65
5329,30,Horror,25,7,93
5330,45,Horror,52,5,85
5331,60,Comedy,39,1,57
5332,30,Romance,58,5,86
5333,20,Romance,96,3,69
5334,47,Comedy,88,1,97
5335,18,Sci-Fi,58,1,56
5336,46,Documentary,6,2,72
5337,23,Romance,90,3,77
5338,33,Sci-Fi,70,6,75
5339,42,Kids,106,4,64
5340,31,Horror,109,1,57
5341,36,Kids,71,5,63
5342,26,Drama,93,3,41
5343,57,Horror,95,5,70
5344,29,Action,87,3,70
5345,25,Comedy,120,5,66
5346,58,Kids,100,7,94
5347,44,Romance,82,1,78
5348,35,Romance,95,6,67
5349,49,Sci-Fi,9,6,60
5350,42,Horror,20,3,70
5351,25,Romance,106,4,79
5352,55,Horror,103,7,91
5353,34,Romance,7,7,43
5354,54,Drama,75,4,79
5355,41,Action,16,3,50
5356,41,Kids,94,2,78
5357,23,Romance,99,2,88
5358,57,Sci-Fi,62,1,84
5359,36,Action,23,6,56
5360,60,Comedy,77,1,83
5361,28,Documentary,98,1,59
5362,40,Romance,39,4,87
5363,48,Documentary,108,2,84
5364,32,Action,119,4,88
5365,20,Kids,31,6,74
5366,24,Romance,40,2,61
5367,44,Sci-Fi,84,1,53
5368,23,Documentary,16,2,95
5369,32,Horror,47,4,93
5370,51,Drama,98,4,99
5371,20,Action,60,4,72
5372,29,Action,63,6,57
5373,24,Romance,47,6,91
5374,43,Horror,108,1,100
5375,28,Drama,15,2,76
5376,41,Action,95,2,40
5377,38,Drama,102,7,76
5378,54,Horror,87,2,87
5379,30,Romance,109,6,63
5380,50,Horror,83,1,53
5381,18,Action,20,2,48
5382,45,Sci-Fi,96,2,51
5383,28,Comedy,8,4,44
5384,37,Kids,61,7,83
5385,41,Romance,77,7,77
5386,42,Drama,64,4,70
5387,51,Sci-Fi,120,7,70
5388,44,Action,92,5,41
5389,47,Horror,49,5,93
5390,44,Kids,26,7,89
5391,57,Kids,58,7,92
5392,24,Horror,59,3,85
5393,48,Romance,11,6,95
5394,47,Kids,81,3,96
5395,43,Comedy,104,7,62
5396,30,Drama,111,2,95
5397,26,Documentary,100,6,66
5398,59,Sci-Fi,113,1,77
5399,57,Drama,99,7,98
5400,35,Documentary,8,7,90
5401,27,Kids,36,5,50
5402,24,Sci-Fi,50,7,51
5403,35,Action,71,5,45
5404,22,Action,14,3,95
5405,57,Horror,62,3,41
5406,20,Comedy,86,6,85
5407,60,Documentary,109,3,98
5408,56,Comedy,57,4,84
5409,60,Comedy,61,1,40
5410,46,Kids,109,1,68
5411,38,Kids,85,5,95
5412,32,Documentary,59,2,74
5413,50,Horror,6,2,91
5414,18,Action,53,6,58
5415,44,Drama,89,2,51
5416,22,Action,87,3,77
5417,48,Documentary,24,1,84
5418,39,Romance,61,1,94
5419,40,Comedy,99,4,41
5420,58,Kids,120,1,95
5421,40,Sci-Fi,119,2,52
5422,36,Drama,36,7,72
5423,51,Horror,12,6,65
5424,49,Action,28,4,65
5425,56,Drama,20,6,85
5426,18,Kids,13,2,75
5427,43,Comedy,105,3,66
5428,41,Drama,24,3,67
5429,22,Horror,74,7,50
5430,19,Sci-Fi,78,2,72
5431,57,Comedy,5,3,88
5432,43,Kids,5,4,99
5433,45,Drama,14,4,62
5434,56,Documentary,108,4,69
5435,24,Horror,57,4,84
5436,33,Drama,22,6,50
5437,59,Drama,47,2,60
5438,45,Action,47,4,89
5439,31,Kids,93,2,70
5440,27,Drama,91,7,51
5441,33,Romance,16,6,57
5442,46,Sci-Fi,15,5,50
5443,21,Drama,61,1,57
5444,46,Romance,54,3,82
5445,20,Drama,55,1,49
5446,27,Drama,49,7,50
5447,52,Romance,13,5,89
5448,56,Kids,104,3,40
5449,31,Kids,117,2,74
5450,51,Romance,110,7,47
5451,31,Action,62,2,86
5452,24,Drama,118,3,55
5453,52,Romance,69,3,56
5454,60,Comedy,6,3,89
5455,43,Kids,106,1,47
5456,24,Action,53,6,50
5457,39,Action,91,6,78
5458,50,Romance,22,6,100
5459,49,Horror,25,5,78
5460,56,Comedy,78,7,97
5461,28,Romance,84,2,68
5462,54,Comedy,29,5,65
5463,31,Sci-Fi,13,7,95
5464,33,Romance,30,6,70
5465,23,Drama,38,7,44
5466,49,Horror,18,1,83
5467,23,Kids,80,6,92
5468,19,Sci-Fi,81,1,55
5469,19,Documentary,104,1,59
5470,30,Documentary,33,7,45
5471,35,Sci-Fi,8,2,43
5472,23,Drama,50,5,81
5473,49,Kids,92,2,54
5474,45,Kids,82,6,85
5475,42,Horror,6,2,64
5476,18,Sci-Fi,18,3,83
5477,33,Horror,40,2,57
5478,26,Romance,52,5,97
5479,56,Sci-Fi,75,3,40
5480,25,Kids,40,1,53
5481,57,Romance,16,2,84
5482,58,Horror,120,2,42
5483,20,Kids,72,4,55
5484,20,Action,36,2,56
5485,48,Comedy,17,1,48
5486,38,Horror,97,6,80
5487,49,Horror,17,6,87
5488,24,Horror,96,3,66
5489,41,Horror,61,7,75
5490,55,Action,83,6,97
5491,37,Drama,30,6,55
5492,59,Comedy,29,1,50
5493,42,Romance,40,5,57
5494,41,Comedy,44,7,55
5495,47,Horror,83,3,95
5496,31,Documentary,86,5,83
5497,31,Comedy,19,7,86
5498,54,Documentary,97,5,44
5499,41,Horror,26,2,68
5500,38,Action,92,4,52
5501,40,Comedy,103,4,70
5502,39,Comedy,61,4,72
5503,20,Comedy,86,2,92
5504,41,Horror,43,5,77
5505,18,Comedy,109,1,64
5506,33,Sci-Fi,102,1,45
5507,45,Action,71,3,82
5508,59,Drama,102,2,68
5509,51,Kids,96,6,97
5510,26,Sci-Fi,55,2,67
5511,39,Horror,60,5,48
5512,42,Kids,99,7,82
5513,39,Kids,8,7,86
5514,28,Documentary,119,6,92
5515,41,Action,53,5,63
5516,25,Comedy,63,4,70
5517,18,Horror,105,5,54
5518,26,Romance,14,2,57
5519,23,Comedy,19,2,68
5520,40,Action,52,2,63
5521,32,Comedy,13,4,89
5522,27,Horror,119,5,85
5523,59,Horror,94,4,85
5524,51,Kids,54,6,59
5525,41,Action,89,3,59
5526,20,Romance,23,4,51
5527,37,Documentary,58,7,49
5528,39,Action,80,3,70
5529,23,Comedy,81,3,87
5530,57,Romance,56,6,48
5531,41,Horror,19,1,45
5532,47,Action,33,7,81
5533,44,Action,21,6,48
5534,29,Sci-Fi,111,5,69
5535,58,Action,39,4,94
5536,37,Sci-Fi,77,1,85
5537,54,Comedy,89,2,60
5538,60,Documentary,74,3,91
5539,32,Action,113,7,72
5540,28,Action,87,5,48
5541,23,Romance,67,1,75
5542,50,Action,78,7,74
5543,36,Kids,106,6,79
5544,23,Drama,105,5,53
5545,38,Action,5,3,74
5546,53,Drama,113,6,49
5547,53,Documentary,63,2,85
5548,53,Drama,37,1,86
5549,32,Drama,69,1,62
5550,46,Comedy,68,7,89
5551,43,Documentary,67,7,100
5552,47,Romance,100,5,96
5553,51,Comedy,100,6,71
5554,27,Drama,8,5,49
5555,53,Kids,114,3,78
5556,30,Romance,47,1,45
5557,53,Drama,69,7,81
5558,56,Drama,81,5,50
5559,47,Horror,11,7,43
5560,18,Drama,79,6,57
5561,26,Comedy,100,7,82
5562,32,Comedy,90,5,52
5563,54,Sci-Fi,9,2,60
5564,50,Action,9,5,56
5565,41,Horror,31,4,54
5566,49,Documentary,49,5,61
5567,37,Romance,110,2,89
5568,40,Drama,11,7,66
5569,53,Drama,42,5,82
5570,39,Kids,9,7,67
5571,25,Drama,36,4,52
5572,59,Comedy,79,1,96
5573,47,Romance,70,2,61
5574,25,Horror,102,6,91
5575,21,Horror,30,7,88
5576,22,Sci-Fi,20,6,98
5577,41,Action,77,6,51
5578,29,Horror,63,1,97
5579,54,Action,65,2,99
5580,57,Action,72,4,45
5581,38,Kids,33,4,41
5582,30,Romance,89,4,53
5583,23,Sci-Fi,109,2,48
5584,39,Romance,43,7,67
5585,38,Drama,111,5,43
5586,38,Comedy,89,3,98
5587,40,Documentary,102,4,80
5588,45,Comedy,15,3,42
5589,19,Documentary,65,6,97
5590,36,Action,54,2,44
5591,37,Kids,39,4,75
5592,35,Drama,27,6,86
5593,22,Action,76,2,58
5594,37,Horror,11,6,53
5595,21,Action,75,5,48
5596,46,Horror,31,1,54
5597,44,Horror,20,6,69
5598,46,Drama,15,1,62
5599,53,Kids,84,7,46
5600,47,Kids,109,3,100
5601,18,Drama,31,4,67
5602,36,Romance,26,1,45
5603,38,Kids,105,2,76
5604,43,Documentary,44,3,57
5605,30,Comedy,52,5,65
5606,45,Documentary,62,4,76
5607,38,Sci-Fi,116,4,100
5608,55,Action,120,1,90
5609,19,Kids,23,2,91
5610,33,Comedy,119,2,88
5611,38,Kids,118,7,60
5612,59,Kids,6,7,99
5613,60,Action,59,1,45
5614,42,Comedy,40,3,64
5615,31,Sci-Fi,21,5,66
5616,21,Documentary,90,5,40
5617,54,Documentary,42,4,80
5618,54,Documentary,52,5,57
5619,43,Action,74,5,68
5620,27,Sci-Fi,6,1,81
5621,48,Kids,39,3,49
5622,31,Documentary,81,6,50
5623,44,Comedy,11,3,74
5624,21,Drama,113,5,40
5625,28,Action,51,4,44
5626,59,Horror,41,6,72
5627,27,Comedy,117,6,89
5628,59,Kids,90,6,78
5629,54,Drama,32,4,77
5630,54,Romance,100,4,98
5631,37,Documentary,77,3,41
5632,32,Horror,19,7,68
5633,33,Horror,50,5,100
5634,28,Comedy,85,3,90
5635,19,Sci-Fi,26,7,46
5636,42,Comedy,40,4,58
5637,21,Kids,113,7,97
5638,59,Drama,52,2,74
5639,19,Comedy,42,5,99
5640,56,Kids,52,3,98
5641,38,Comedy,116,1,70
5642,53,Romance,7,7,70
5643,57,Kids,114,2,52
5644,39,Romance,44,2,78
5645,42,Comedy,88,6,92
5646,36,Action,92,2,89
5647,45,Sci-Fi,82,6,84
5648,45,Action,67,2,90
5649,29,Romance,90,6,100
5650,20,Romance,107,6,82
5651,30,Drama,50,3,95
5652,51,Action,48,3,60
5653,38,Documentary,23,1,41
5654,18,Kids,49,7,81
5655,25,Romance,43,4,68
5656,36,Comedy,58,7,99
5657,31,Comedy,106,5,98
5658,32,Romance,114,4,78
5659,37,Action,71,5,59
5660,42,Documentary,42,5,72
5661,31,Comedy,50,4,96
5662,40,Comedy,81,2,52
5663,41,Documentary,29,5,68
5664,25,Documentary,30,1,91
5665,41,Kids,111,5,86
5666,23,Documentary,20,3,44
5667,37,Horror,84,5,49
5668,59,Comedy,20,4,54
5669,20,Documentary,13,6,100
5670,51,Comedy,59,1,66
5671,58,Action,73,2,79
5672,36,Comedy,97,6,97
5673,22,Sci-Fi,13,4,61
5674,37,Comedy,112,5,70
5675,31,Romance,104,7,90
5676,33,Documentary,49,2,51
5677,47,Horror,116,3,81
5678,21,Documentary,57,6,96
5679,22,Documentary,48,1,86
5680,19,Documentary,80,6,65
5681,52,Comedy,61,1,42
5682,34,Horror,87,5,59
5683,25,Romance,59,2,90
5684,30,Action,75,7,53
5685,31,Documentary,85,1,92
5686,42,Romance,64,2,57
5687,60,Romance,73,3,82
5688,40,Comedy,34,1,82
5689,39,Sci-Fi,107,3,48
5690,58,Romance,6,7,42
5691,53,Romance,70,4,95
5692,27,Documentary,70,4,84
5693,55,Romance,39,6,41
5694,59,Kids,118,6,98
5695,32,Romance,73,6,56
5696,20,Sci-Fi,95,4,77
5697,27,Horror,52,3,60
5698,54,Horror,45,1,44
5699,24,Kids,92,1,73
5700,52,Comedy,117,1,56
5701,52,Comedy,57,4,93
5702,38,Action,41,7,64
5703,54,Comedy,24,1,76
5704,55,Documentary,71,7,63
5705,20,Horror,110,7,94
5706,57,Documentary,15,3,96
5707,27,Comedy,70,7,90
5708,32,Romance,5,3,82
5709,30,Kids,12,7,48
5710,57,Horror,73,2,100
5711,49,Drama,69,7,78
5712,20,Kids,82,4,79
5713,45,Documentary,32,4,51
5714,54,Comedy,117,7,69
5715,59,Horror,109,4,47
5716,21,Documentary,101,2,80
5717,41,Romance,82,1,77
5718,58,Documentary,5,5,60
5719,60,Action,86,4,48
5720,45,Kids,92,1,96
5721,60,Comedy,66,3,80
5722,22,Kids,42,1,80
5723,29,Documentary,115,1,77
5724,27,Documentary,55,5,41
5725,26,Action,6,5,63
5726,32,Action,65,1,82
5727,21,Horror,93,7,100
5728,43,Romance,16,6,98
5729,23,Documentary,106,3,43
5730,21,Kids,97,6,54
5731,24,Horror,91,2,52
5732,34,Action,30,5,90
5733,24,Documentary,16,6,70
5734,47,Action,105,1,74
5735,55,Action,25,2,41
5736,18,Documentary,112,7,92
5737,22,Romance,72,4,66
5738,42,Drama,78,6,69
5739,42,Kids,41,7,99
5740,41,Comedy,60,3,82
5741,37,Sci-Fi,11,4,75
5742,43,Romance,83,7,94
5743,36,Drama,117,2,79
5744,28,Comedy,79,7,57
5745,55,Documentary,61,7,71
5746,58,Sci-Fi,83,2,43
5747,24,Drama,67,4,55
5748,47,Drama,53,2,92
5749,30,Comedy,7,7,46
5750,33,Drama,21,5,63
5751,36,Kids,13,7,55
5752,58,Kids,99,7,70
5753,59,Comedy,57,4,89
5754,55,Documentary,98,3,67
5755,34,Documentary,69,5,58
5756,48,Action,80,7,45
5757,41,Kids,26,6,48
5758,21,Romance,74,6,99
5759,42,Sci-Fi,89,6,84
5760,25,Documentary,114,3,90
5761,46,Kids,61,3,47
5762,60,Horror,77,6,53
5763,37,Romance,70,6,55
5764,46,Romance,106,7,87
5765,42,Documentary,102,2,86
5766,31,Kids,69,2,55
5767,31,Sci-Fi,41,1,90
5768,28,Romance,32,5,42
5769,57,Drama,41,1,91
5770,34,Kids,45,3,77
5771,42,Horror,29,7,58
5772,51,Kids,87,7,85
5773,25,Action,114,2,85
5774,32,Documentary,103,2,49
5775,26,Sci-Fi,84,5,51
5776,19,Sci-Fi,72,6,55
5777,18,Drama,27,2,41
5778,22,Romance,75,7,52
5779,53,Documentary,101,2,69
5780,35,Romance,13,5,59
5781,30,Sci-Fi,79,5,40
5782,31,Documentary,89,4,51
5783,56,Drama,55,2,91
5784,41,Kids,11,1,86
5785,37,Drama,23,1,84
5786,35,Horror,25,4,56
5787,40,Action,103,7,68
5788,54,Romance,85,3,72
5789,33,Documentary,22,6,45
5790,30,Action,99,6,68
5791,56,Action,70,6,100
5792,28,Horror,20,4,85
5793,25,Drama,99,7,75
5794,24,Comedy,6,5,67
5795,23,Documentary,50,2,44
5796,34,Romance,17,1,47
5797,24,Drama,17,1,49
5798,42,Sci-Fi,35,3,86
5799,35,Drama,8,4,46
5800,51,Horror,60,2,69
5801,41,Sci-Fi,99,4,96
5802,55,Horror,97,7,87
5803,33,Horror,65,7,87
5804,35,Documentary,63,2,77
5805,18,Kids,86,2,58
5806,47,Action,74,5,73
5807,21,Action,55,4,70
5808,26,Drama,79,5,93
5809,55,Romance,6,2,54
5810,51,Sci-Fi,21,3,62
5811,59,Romance,82,7,87
5812,59,Sci-Fi,117,1,94
5813,58,Documentary,107,4,79
5814,40,Romance,7,1,84
5815,50,Comedy,91,2,56
5816,18,Documentary,60,3,70
5817,60,Documentary,84,4,80
5818,49,Horror,59,6,67
5819,56,Kids,94,2,48
5820,18,Drama,66,2,95
5821,22,Documentary,36,5,94
5822,40,Sci-Fi,33,2,63
5823,47,Documentary,81,2,68
5824,25,Sci-Fi,111,1,48
5825,23,Sci-Fi,48,7,63
5826,30,Romance,119,5,67
5827,48,Action,32,5,58
5828,27,Comedy,27,2,100
5829,31,Action,27,4,56
5830,18,Drama,30,2,98
5831,28,Sci-Fi,90,4,46
5832,20,Action,111,5,45
5833,37,Comedy,5,7,86
5834,33,Drama,48,5,55
5835,30,Romance,6,1,61
5836,55,Sci-Fi,99,3,78
5837,27,Action,115,5,85
5838,35,Action,115,7,46
5839,48,Romance,52,2,45
5840,19,Comedy,19,7,86
5841,28,Drama,51,5,59
